case_id,method,valid_for_primary_question,candidate_answer_group_count,answer_group_entropy,frontier_collapse_detected,direct_l1_anchor_present,per_anchor_support_json,diverse_prompt_anchor_metadata_json
openai_gsm8k_73,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,3,1.0397207708399179,False,True,"{""direct_l1_anchor"": 1, ""equation_first_anchor"": 2, ""unit_ledger_money_anchor"": 2}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""60"", ""answer_group"": ""60"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 1.0397207708399179}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""20"", ""answer_group"": ""20"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 1.0397207708399179}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""20"", ""answer_group"": ""20"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 1.0397207708399179}]"
openai_gsm8k_162,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,2,0.5623351446188083,False,True,"{""direct_l1_anchor"": 3, ""equation_first_anchor"": 1, ""unit_ledger_money_anchor"": 3}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""38"", ""answer_group"": ""38"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 3, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""40"", ""answer_group"": ""40"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""38"", ""answer_group"": ""38"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 3, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}]"
openai_gsm8k_166,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,3,0.6365141682948128,False,True,"{""direct_l1_anchor"": 2, ""equation_first_anchor"": 1, ""unit_ledger_money_anchor"": 2}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""14"", ""answer_group"": ""14"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 0.6365141682948128}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""40"", ""answer_group"": ""40"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 0.6365141682948128}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""14"", ""answer_group"": ""14"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 0.6365141682948128}]"
openai_gsm8k_168,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,2,0.5623351446188083,False,True,"{""direct_l1_anchor"": 3, ""equation_first_anchor"": 3, ""unit_ledger_money_anchor"": 3}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""20"", ""answer_group"": ""20"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 3, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""20"", ""answer_group"": ""20"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 3, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""20"", ""answer_group"": ""20"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 3, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}]"
openai_gsm8k_180,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,2,0.5623351446188083,False,True,"{""direct_l1_anchor"": 3, ""equation_first_anchor"": 3, ""unit_ledger_money_anchor"": 3}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""4"", ""answer_group"": ""4"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 3, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""4"", ""answer_group"": ""4"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 3, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""4"", ""answer_group"": ""4"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 3, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}]"
openai_gsm8k_184,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,1,0.0,True,True,"{""direct_l1_anchor"": 4, ""equation_first_anchor"": 4, ""unit_ledger_money_anchor"": 4}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""32"", ""answer_group"": ""32"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 4, ""candidate_pool_answer_group_count"": 1, ""answer_group_entropy"": 0.0}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""32"", ""answer_group"": ""32"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 4, ""candidate_pool_answer_group_count"": 1, ""answer_group_entropy"": 0.0}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""32"", ""answer_group"": ""32"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 4, ""candidate_pool_answer_group_count"": 1, ""answer_group_entropy"": 0.0}]"
openai_gsm8k_190,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,2,0.5623351446188083,False,True,"{""direct_l1_anchor"": 3, ""equation_first_anchor"": 3, ""unit_ledger_money_anchor"": 3}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""2"", ""answer_group"": ""2"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 3, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""2"", ""answer_group"": ""2"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 3, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""2"", ""answer_group"": ""2"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 3, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.5623351446188083}]"
openai_gsm8k_197,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,4,1.3862943611198906,False,True,"{""direct_l1_anchor"": 1, ""equation_first_anchor"": 1, ""unit_ledger_money_anchor"": 1}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""300"", ""answer_group"": ""300"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""5"", ""answer_group"": ""5"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""60"", ""answer_group"": ""60"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}]"
openai_gsm8k_213,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,1,0.0,True,True,"{""direct_l1_anchor"": 4, ""equation_first_anchor"": 4, ""unit_ledger_money_anchor"": 4}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""1"", ""answer_group"": ""1"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 4, ""candidate_pool_answer_group_count"": 1, ""answer_group_entropy"": 0.0}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""1"", ""answer_group"": ""1"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 4, ""candidate_pool_answer_group_count"": 1, ""answer_group_entropy"": 0.0}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""1"", ""answer_group"": ""1"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 4, ""candidate_pool_answer_group_count"": 1, ""answer_group_entropy"": 0.0}]"
openai_gsm8k_217,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,4,1.3862943611198906,False,True,"{""direct_l1_anchor"": 1, ""equation_first_anchor"": 1, ""unit_ledger_money_anchor"": 1}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""40"", ""answer_group"": ""40"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""50"", ""answer_group"": ""50"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""Let's denote the number of bags as 'x'."", ""answer_group"": ""let's denote the number of bags as 'x'."", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}]"
openai_gsm8k_239,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,4,1.3862943611198906,False,True,"{""direct_l1_anchor"": 1, ""equation_first_anchor"": 1, ""unit_ledger_money_anchor"": 1}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""310"", ""answer_group"": ""310"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""320"", ""answer_group"": ""320"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""32"", ""answer_group"": ""32"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}]"
openai_gsm8k_245,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,1,0.0,True,True,"{""direct_l1_anchor"": 4, ""equation_first_anchor"": 4, ""unit_ledger_money_anchor"": 4}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""48"", ""answer_group"": ""48"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 4, ""candidate_pool_answer_group_count"": 1, ""answer_group_entropy"": 0.0}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""48"", ""answer_group"": ""48"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 4, ""candidate_pool_answer_group_count"": 1, ""answer_group_entropy"": 0.0}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""48"", ""answer_group"": ""48"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 4, ""candidate_pool_answer_group_count"": 1, ""answer_group_entropy"": 0.0}]"
openai_gsm8k_262,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,4,1.3862943611198906,False,True,"{""direct_l1_anchor"": 1, ""equation_first_anchor"": 1, ""unit_ledger_money_anchor"": 1}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""230"", ""answer_group"": ""230"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""450"", ""answer_group"": ""450"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""220"", ""answer_group"": ""220"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}]"
openai_gsm8k_264,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,4,1.3862943611198906,False,True,"{""direct_l1_anchor"": 1, ""equation_first_anchor"": 1, ""unit_ledger_money_anchor"": 1}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""12"", ""answer_group"": ""12"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""4"", ""answer_group"": ""4"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""0.5"", ""answer_group"": ""0.5"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}]"
openai_gsm8k_324,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,3,1.0397207708399179,False,True,"{""direct_l1_anchor"": 2, ""equation_first_anchor"": 1, ""unit_ledger_money_anchor"": 2}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""390"", ""answer_group"": ""390"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 1.0397207708399179}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""10"", ""answer_group"": ""10"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 1.0397207708399179}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""390"", ""answer_group"": ""390"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 1.0397207708399179}]"
openai_gsm8k_337,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,4,1.3862943611198906,False,True,"{""direct_l1_anchor"": 1, ""equation_first_anchor"": 1, ""unit_ledger_money_anchor"": 1}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""112"", ""answer_group"": ""112"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""48"", ""answer_group"": ""48"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""256"", ""answer_group"": ""256"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 4, ""answer_group_entropy"": 1.3862943611198906}]"
openai_gsm8k_347,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,3,1.0397207708399179,False,True,"{""direct_l1_anchor"": 1, ""equation_first_anchor"": 2, ""unit_ledger_money_anchor"": 2}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""315"", ""answer_group"": ""315"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 1, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 1.0397207708399179}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""180"", ""answer_group"": ""180"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 1.0397207708399179}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""180"", ""answer_group"": ""180"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 3, ""answer_group_entropy"": 1.0397207708399179}]"
openai_gsm8k_358,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,2,0.6931471805599453,False,True,"{""direct_l1_anchor"": 2, ""equation_first_anchor"": 2, ""unit_ledger_money_anchor"": 2}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""156"", ""answer_group"": ""156"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.6931471805599453}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""3"", ""answer_group"": ""3"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.6931471805599453}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""156"", ""answer_group"": ""156"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.6931471805599453}]"
openai_gsm8k_367,direct_reserve_diverse_root_frontier_v1_guarded_k1_frontier4_frontier_tiebreak_diverse_anchor,no,2,0.6931471805599453,False,True,"{""direct_l1_anchor"": 2, ""equation_first_anchor"": 2, ""unit_ledger_money_anchor"": 2}","[{""anchor_id"": ""direct_l1_anchor"", ""anchor_prompt_style"": ""direct_l1_max_budget"", ""source_family"": ""direct_l1_anchor"", ""candidate_answer"": ""60"", ""answer_group"": ""60"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""direct_l1_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.6931471805599453}, {""anchor_id"": ""equation_first_anchor"", ""anchor_prompt_style"": ""equation_first"", ""source_family"": ""equation_first_anchor"", ""candidate_answer"": ""4"", ""answer_group"": ""4"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""equation_first_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.6931471805599453}, {""anchor_id"": ""unit_ledger_money_anchor"", ""anchor_prompt_style"": ""unit_ledger_money"", ""source_family"": ""unit_ledger_money_anchor"", ""candidate_answer"": ""4"", ""answer_group"": ""4"", ""budget_cost_observed"": 1, ""executed"": true, ""source_metadata"": ""unit_ledger_money_anchor"", ""per_anchor_support"": 2, ""candidate_pool_answer_group_count"": 2, ""answer_group_entropy"": 0.6931471805599453}]"
